index,date,archetype,home_region,n_transactions,n_failed,avg_amount,amount_std,n_unique_users,n_new_users,n_devices,distinct_regions_seen,label_fraud_spike,failed_rate,new_user_ratio,device_per_user,history_days,txn_baseline_mean,txn_baseline_std,fail_baseline_mean,fail_baseline_std,amt_baseline_mean,amt_baseline_std,amtstd_baseline_mean,amtstd_baseline_std,newuser_baseline_mean,newuser_baseline_std,region_baseline_mean,region_baseline_std,txn_volume_zscore,failed_rate_delta,amount_zscore,amount_volatility_ratio,new_user_ratio_delta,device_diversity_ratio,region_spread_zscore,rolling_volume_trend,has_sufficient_history
11447,2026-04-18,medium,Telangana,243,18,867.03,628.45,178,27,151,1,0,0.07407407407407407,0.15168539325842698,0.848314606741573,107,231.92857142857142,22.615393959779897,0.06924651667896559,0.015026023986337017,964.5799999999999,49.25285591094618,678.8414285714287,50.99615428293041,0.1866833315229841,0.02351123285637077,1.0,0.0,0.489552761765656,0.004827557395108484,-1.9805958090304363,0.9257684836980654,-0.03499793826455713,0.848314606741573,0.0,0.922697874961503,True
11448,2026-04-19,medium,Telangana,250,20,935.2,674.23,224,41,190,1,0,0.08,0.18303571428571427,0.8482142857142857,108,230.64285714285714,21.309467534253695,0.06769570478332611,0.013069279128550826,956.7214285714286,55.4921139036378,669.2207142857143,46.36405578334822,0.18414901851279536,0.02529946708491342,1.0,0.0,0.9083822871701234,0.012304295216673894,-0.3878285950468677,1.007485252036217,-0.0011133042270810856,0.8482142857142857,0.0,0.9683080417053784,True
11449,2026-04-20,medium,Telangana,239,19,1033.18,656.05,207,42,175,1,0,0.0794979079497908,0.2028985507246377,0.8454106280193237,109,230.28571428571428,20.907961573115227,0.06836797369088914,0.013465569917002295,953.9914285714286,55.54752654704177,667.7592857142857,45.818740953103266,0.18432180238405313,0.02528174158414025,1.0,0.0,0.41679269802614805,0.011129934258901658,1.4256003165417037,0.982464810351891,0.018576748340584565,0.8454106280193237,0.0,1.0117866004962779,True
11450,2026-04-21,medium,Telangana,232,10,970.15,707.13,146,31,124,1,0,0.04310344827586207,0.21232876712328766,0.8493150684931506,110,232.64285714285714,19.789690955946554,0.06919202675526392,0.013787908600434351,956.5735714285713,58.465655218339066,666.1207142857144,45.79639798806705,0.18861047437458847,0.022663837058673614,1.0,0.0,-0.032484445779784564,-0.026088578479401853,0.23221203150341352,1.0615643453728356,0.023718292748699188,0.8493150684931506,0.0,1.0488179306109917,True
11451,2026-04-22,medium,Telangana,247,12,1015.99,597.4,196,35,166,1,0,0.048582995951417005,0.17857142857142858,0.8469387755102041,111,233.14285714285714,19.669801699587705,0.06846132067973026,0.014917785557779761,956.9157142857144,58.535003428490846,663.0264285714286,40.85746285416214,0.18841967202625184,0.022434664633039357,1.0,0.0,0.704488182889679,-0.01987832472831326,1.0092129880278138,0.9010198903943712,-0.009848243454823269,0.8469387755102041,0.0,1.0308415032679739,True
11452,2026-04-23,medium,Telangana,237,11,1024.83,705.18,145,20,123,1,0,0.046413502109704644,0.13793103448275862,0.8482758620689655,112,234.35714285714286,19.983097253033122,0.06696259057688117,0.015824777933745295,956.5085714285715,58.067764506006974,659.5150000000001,44.345134630359844,0.18835426124655538,0.022464027448625485,1.0,0.0,0.13225463047055902,-0.020549088467176527,1.176581002431405,1.0692402750506051,-0.050423226763796763,0.8482758620689655,0.0,1.021233363811846,True
11453,2026-04-24,medium,Telangana,235,17,1012.16,757.27,162,36,137,1,0,0.07234042553191489,0.2222222222222222,0.845679012345679,113,235.85714285714286,19.274762865376243,0.06564821109794473,0.016753811379878764,958.6892857142857,60.132735800352336,655.8628571428573,37.307112835651054,0.18530965259849844,0.026182980204565505,1.0,0.0,-0.044469696625039634,0.006692214433970153,0.8892114016439109,1.154616383216003,0.03691256962372377,0.845679012345679,0.0,1.0119119725418937,True
11454,2026-04-25,medium,Telangana,245,21,926.64,668.44,197,34,167,1,0,0.08571428571428572,0.17258883248730963,0.8477157360406091,114,234.0,17.867030229749247,0.0669839667257033,0.01646576415797847,967.7192857142857,57.78158030486265,664.3278571428572,45.64190250510849,0.1889875465202948,0.027558015079943224,1.0,0.0,0.6156591139407491,0.01873031898858242,-0.7109408482347898,1.0061899298861685,-0.01639871403298518,0.8477157360406091,0.0,1.0242165242165242,True
11455,2026-04-26,medium,Telangana,257,24,1009.72,725.51,211,40,179,1,0,0.0933852140077821,0.1895734597156398,0.8483412322274881,115,232.5,15.727242410739352,0.06880996028102015,0.017056524609636834,963.8842857142856,58.65532944692484,665.3885714285715,45.54561447386905,0.1869672229518587,0.027656235680411697,1.0,0.0,1.5578064710994832,0.024575253726761948,0.7814415964910664,1.0903553670035981,0.0026062367637811057,0.8483412322274881,0.0,1.027956989247312,True
11456,2026-04-27,medium,Telangana,232,16,960.97,647.53,183,40,155,1,0,0.06896551724137931,0.2185792349726776,0.8469945355191257,116,233.21428571428572,16.63720839854775,0.07114256521448521,0.018069285087269283,960.6528571428571,54.33921723461006,666.1121428571429,46.471953854503,0.18733978851015862,0.02765350805354401,1.0,0.0,-0.07298614558387792,-0.002177047973105903,0.005836353066582812,0.9721035818722072,0.03123944646251897,0.8469945355191257,0.0,1.0533945890760592,True
11457,2026-04-28,medium,Telangana,226,14,986.9,738.09,158,21,134,1,0,0.061946902654867256,0.13291139240506328,0.8481012658227848,117,235.42857142857142,13.849267049277431,0.07002745112973653,0.01765335343986799,965.5635714285714,50.66115939138126,669.3042857142857,43.212024272861214,0.1886668767224927,0.0287325604313926,1.0,0.0,-0.6807993083694159,-0.008080548474869276,0.42115950025135834,1.1027719615037364,-0.05575548431742941,0.8481012658227848,0.0,1.0392394822006472,True
11458,2026-04-29,medium,Telangana,206,17,996.33,724.46,153,35,130,1,0,0.0825242718446602,0.22875816993464052,0.8496732026143791,118,234.64285714285714,14.063630906907303,0.06963004785342658,0.017776564073943703,969.265,50.15313238932696,674.5107142857144,46.9121603825526,0.18486267526814312,0.032382466522383274,1.0,0.0,-2.036661608403652,0.01289422399123362,0.5396472505426148,1.0740526201532328,0.04389549466649739,0.8496732026143791,0.0,1.0157280568239473,True
11459,2026-04-30,medium,Telangana,231,10,930.51,677.57,146,37,124,1,0,0.04329004329004329,0.2534246575342466,0.8493150684931506,119,234.0,15.19109050625514,0.06888012042704848,0.01691432335943827,970.5514285714286,50.63195218848866,681.2528571428572,46.81660084078935,0.18414497525281365,0.031184115628572758,1.0,0.0,-0.19748417658131315,-0.025590077137005195,-0.7908331960491172,0.9945939938390821,0.06927968228143294,0.8493150684931506,0.0,0.9458689458689459,True
11460,2026-05-01,medium,Telangana,229,11,1005.37,744.2,169,39,143,1,0,0.048034934497816595,0.23076923076923078,0.8461538461538461,120,234.71428571428572,14.761845681082429,0.06874020432074582,0.01713154596588174,968.7735714285715,51.63200328465507,681.2571428571429,46.81623459846067,0.18858553431946748,0.03628400141294509,1.0,0.0,-0.38709832345752554,-0.020705269822929223,0.7087935048668723,1.092392216071129,0.0421836964497633,0.8461538461538461,0.0,0.9415702982349361,True
11461,2026-05-02,medium,Telangana,269,15,946.02,662.07,212,39,180,1,0,0.055762081784386616,0.18396226415094338,0.8490566037735849,121,236.35714285714286,12.413436534393291,0.06627668022454271,0.017473299720683726,976.7842857142858,47.54656320416119,689.3935714285715,47.17415420254341,0.19394843489194888,0.03659495707260687,1.0,0.0,2.629639024811155,-0.010514598440156092,-0.647034898867168,0.9603657873223983,-0.009986170741005496,0.8490566037735849,0.0,0.9392565729827742,True
11462,2026-05-03,medium,Telangana,273,14,922.94,659.58,204,38,173,1,0,0.05128205128205128,0.18627450980392157,0.8480392156862745,122,238.21428571428572,15.131111970061962,0.06496868077527933,0.017530009421995358,982.4264285714286,37.048356053454775,691.7950000000001,44.619703607263745,0.19625392566998576,0.03469496346807342,1.0,0.0,2.298952935814659,-0.013686629493228047,-1.6056428653838037,0.953432736576587,-0.009979415866064184,0.8480392156862745,0.0,1.0200899550224887,True
11463,2026-05-04,medium,Telangana,232,12,1080.82,786.29,147,24,124,1,0,0.05172413793103448,0.16326530612244897,0.8435374149659864,123,239.85714285714286,17.562447450158047,0.06291739872399726,0.017314712842979432,981.5507142857142,38.37177678055222,690.7485714285714,45.23092897856292,0.19648526820700057,0.0346107416944496,1.0,0.0,-0.44738313833771237,-0.011193260792962782,2.5870390699394954,1.1383157816364855,-0.03321996208455161,0.8435374149659864,0.0,1.0714711137581894,True
11464,2026-05-05,medium,Telangana,214,12,966.55,752.77,143,30,121,1,0,0.056074766355140186,0.2097902097902098,0.8461538461538461,124,239.35714285714286,17.687923489280475,0.060933558008371816,0.01685382338739586,984.9535714285713,44.865446805228515,700.0514285714287,50.61806440349229,0.19365432216398706,0.03565106626907803,1.0,0.0,-1.43358506002755,-0.00485879165323163,-0.41019476543865924,1.0753067121599227,0.016135887626222728,0.8461538461538461,0.0,1.0778871978513875,True
11465,2026-05-06,medium,Telangana,233,15,957.38,642.74,184,30,156,1,0,0.06437768240343347,0.16304347826086957,0.8478260869565217,125,238.07142857142858,18.878006273945452,0.061860080728320256,0.016139641923403655,984.6964285714286,44.9670204974424,703.3114285714285,52.54214789570892,0.19347299664019582,0.035555106210477715,1.0,0.0,-0.26864217003825946,0.0025176016751132166,-0.6074769524252167,0.9138768032044331,-0.030429518379326254,0.8478260869565217,0.0,1.0067006700670067,True
11466,2026-05-07,medium,Telangana,214,10,980.8,630.15,172,31,146,1,0,0.04672897196261682,0.18023255813953487,0.8488372093023255,126,237.07142857142858,18.738952789533226,0.06298827261775,0.015685815344478878,980.51,44.55589506019608,706.55,46.56974537846887,0.19236385733229874,0.036290313082490866,1.0,0.0,-1.2312015954442925,-0.01625930065513318,0.006508678584689336,0.8918689406269903,-0.012131299192763872,0.8488372093023255,0.0,0.9547052324997489,True
11467,2026-05-08,medium,Telangana,222,7,898.9,664.55,172,39,146,1,0,0.03153153153153153,0.22674418604651161,0.8488372093023255,127,235.42857142857142,19.727818257141795,0.0630108061786723,0.015660379136324724,977.3649999999999,42.70228650876606,701.1907142857143,50.85924111843299,0.1953853947363542,0.03302359213546623,1.0,0.0,-0.6806921704943248,-0.03147927464714077,-1.8374894277357345,0.9477450092546656,0.031358791310157424,0.8488372093023255,0.0,0.9358818770226538,True
11468,2026-05-09,medium,Telangana,251,19,960.09,594.43,184,28,156,1,0,0.07569721115537849,0.15217391304347827,0.8478260869565217,128,234.5,20.052814880095735,0.06009588517864491,0.017482222627437566,969.275,46.189492103389135,694.5678571428572,48.99779872270172,0.19570839215237484,0.03332698974172127,1.0,0.0,0.8228271242047803,0.015601325976733575,-0.19885475206006867,0.8558271072969317,-0.04353447910889657,0.8478260869565217,0.0,0.9509594882729211,True
11469,2026-05-10,medium,Telangana,257,14,900.37,627.32,166,30,141,1,0,0.054474708171206226,0.18072289156626506,0.8493975903614458,129,234.92857142857142,20.356304204818837,0.05938037985300869,0.016532246019806636,971.6642857142858,44.654053776573704,689.2814285714286,55.583528669388464,0.19425018362067265,0.034829159766640014,1.0,0.0,1.084255194329614,-0.004905671681802462,-1.5965915674981348,0.9101072131018432,-0.013527292054407586,0.8493975903614458,0.0,0.974764366068714,True
11470,2026-05-11,medium,Telangana,219,21,923.62,621.44,183,36,155,1,0,0.0958904109589041,0.19672131147540983,0.8469945355191257,130,234.92857142857142,20.356304204818837,0.056601058007538986,0.013337884476005497,963.8535714285715,46.98799758483842,682.2678571428571,56.841154670588786,0.19361800018143155,0.03500047858121282,1.0,0.0,-0.7824883764903028,0.03928935295136512,-0.8562520962066629,0.9108446096265084,0.0031033112939782836,0.8469945355191257,0.0,1.035775818384514,True
11471,2026-05-12,medium,Telangana,238,18,947.83,660.84,178,31,151,1,0,0.07563025210084033,0.17415730337078653,0.848314606741573,131,234.0,20.792010299817015,0.05852426470164789,0.01676002656780163,961.1857142857143,48.20877333404615,680.4042857142857,58.47195786993064,0.19205671993162673,0.03428150035571639,1.0,0.0,0.1923815899627177,0.01710598739919244,-0.27703908152091805,0.9712460868853182,-0.01789941656084021,0.848314606741573,0.0,1.0356125356125356,True
11472,2026-05-13,medium,Telangana,232,19,951.9,668.24,197,38,167,1,0,0.08189655172413793,0.19289340101522842,0.8477157360406091,132,234.85714285714286,20.683911037910118,0.05950164680493169,0.017363106046742308,958.3950000000001,47.73422667388315,674.8864285714286,56.21078005112668,0.19500285642917836,0.030355052459478404,1.0,0.0,-0.13813358856099317,0.02239490491920624,-0.13606588924910207,0.9901517821517059,-0.00210945541394994,0.8477157360406091,0.0,1.0133819951338199,True
11473,2026-05-14,medium,Telangana,266,9,1014.15,684.63,175,30,148,1,0,0.03383458646616541,0.17142857142857143,0.8457142857142858,133,236.71428571428572,18.991611797878612,0.059456809653465816,0.017299775961452137,955.2214285714286,46.47857419650983,670.8707142857144,54.375012567891396,0.19244108722064895,0.028758585446159245,1.0,0.0,1.5420341673678024,-0.025622223187300404,1.2678653002440077,1.0205095936091582,-0.021012515792077524,0.8457142857142858,0.0,0.9702273184469925,True
11474,2026-05-15,medium,Telangana,239,10,934.58,705.49,152,31,129,1,0,0.04184100418410042,0.20394736842105263,0.8486842105263158,134,239.21428571428572,20.430665381041567,0.058781419880331684,0.01814348176170433,961.1957142857143,48.393884501480855,671.375,54.47456933144362,0.18658422392738644,0.023194862136734943,1.0,0.0,-0.01048843541261102,-0.016940415696231267,-0.5499809440777547,1.0508136287469745,0.01736314449366619,0.8486842105263158,0.0,1.025579775057231,True
11475,2026-05-16,medium,Telangana,244,17,942.47,719.24,197,33,167,1,0,0.06967213114754098,0.16751269035532995,0.8477157360406091,135,239.92857142857142,20.219808588131134,0.05833899628649481,0.01849774932392506,956.1392857142856,47.10435950170371,668.6099999999999,51.38882144232224,0.18466837661680227,0.020175763350914394,1.0,0.0,0.20135841314632819,0.011333134861046167,-0.2901915206763652,1.0757242637711073,-0.01715568626147232,0.8477157360406091,0.0,1.0239158479706263,True
11476,2026-05-17,medium,Telangana,258,19,990.66,744.72,163,25,138,1,0,0.07364341085271318,0.15337423312883436,0.8466257668711656,136,238.14285714285714,18.48432659499211,0.05933257124100583,0.01872091851671701,955.8857142857144,47.17252960622696,672.6935714285713,53.07303394773737,0.18349340705997275,0.02069241737030977,1.0,0.0,1.0742692061350336,0.014310839611707357,0.7371723756297196,1.10707167666025,-0.030119173931138388,0.8466257668711656,0.0,1.0483903219356128,True
11477,2026-05-18,medium,Telangana,213,12,1027.08,714.38,156,27,132,1,0,0.056338028169014086,0.17307692307692307,0.8461538461538461,137,237.07142857142858,16.652393155405658,0.06092981121033882,0.018933931837864824,960.7228571428572,47.00611882077926,678.775,56.23835123827947,0.1811433872974665,0.02216789706135299,1.0,0.0,-1.4455236761939276,-0.004591783041324737,1.4116703212648418,1.052454789878826,-0.00806646422054344,0.8461538461538461,0.0,1.0418800843627598,True
11478,2026-05-19,medium,Telangana,221,13,985.71,721.44,182,27,154,1,0,0.058823529411764705,0.14835164835164835,0.8461538461538461,138,235.71428571428572,17.83008939719854,0.06125937479876594,0.01880106084094051,956.8842857142857,37.72179490677534,673.6385714285714,48.4010951651604,0.18184421707992898,0.021709567842385206,1.0,0.0,-0.8252502489750627,-0.0024358453870012356,0.7641660307245034,1.0709600527625032,-0.03349256872828063,0.8461538461538461,0.0,1.011111111111111,True
11479,2026-05-20,medium,Telangana,248,18,933.24,720.01,200,43,170,1,0,0.07258064516129033,0.215,0.85,139,236.21428571428572,17.263472203687073,0.06145571501709627,0.018757054137615473,958.2528571428571,38.44017678430476,671.4007142857143,45.070662206787546,0.177455748405746,0.021835260502816523,1.0,0.0,0.6826966294299199,0.011124930144194058,-0.6506956844451854,1.0723998123326393,0.03754425159425401,0.85,0.0,0.9765144642677148,True
11480,2026-05-21,medium,Telangana,247,21,991.12,656.0,212,52,180,1,0,0.08502024291497975,0.24528301886792453,0.8490566037735849,140,237.28571428571428,17.512319054920223,0.06204164092837176,0.018982120915494727,956.5285714285714,39.0193939662614,676.9200000000001,46.012281470863186,0.18116692852996957,0.023545633438361396,1.0,0.0,0.5547115538393768,0.022978601986607998,0.8865188578105174,0.9690953140696092,0.06411609033795496,0.8490566037735849,0.0,0.958057395143488,True
11481,2026-05-22,medium,Telangana,206,7,953.7,702.7,146,24,124,1,0,0.03398058252427184,0.1643835616438356,0.8493150684931506,141,239.64285714285714,16.317084688977225,0.06477673171068339,0.019360904508502044,957.2657142857144,39.606261881419606,678.7664285714285,44.48437402524252,0.18581339001056887,0.029108424149807757,1.0,0.0,-2.0618178911324825,-0.030796149186411548,-0.09002905390036525,1.0352603935921574,-0.021429828366733267,0.8493150684931506,0.0,0.9959264778936909,True
11482,2026-05-23,medium,Telangana,271,16,1014.81,757.02,167,38,141,1,0,0.05904059040590406,0.2275449101796407,0.844311377245509,142,238.5,18.10970840354811,0.06495166392445055,0.01904591851266383,961.18,35.93175432998759,681.4914285714286,44.71441358687002,0.18135905969609198,0.027062658483162312,1.0,0.0,1.7946175209332744,-0.005911073518546493,1.4925516719132739,1.1108283512631958,0.04618585048354873,0.844311377245509,0.0,0.9797344514325645,True
11483,2026-05-24,medium,Telangana,255,12,926.73,700.05,158,14,134,1,0,0.047058823529411764,0.08860759493670886,0.8481012658227848,143,239.92857142857142,19.87446868458394,0.0637619052994881,0.018842194471520045,965.0885714285714,38.67546864260456,693.1049999999999,41.35079419756397,0.18674270234867502,0.028279683899734575,1.0,0.0,0.7583311438719901,-0.01670308177007633,-0.991806247599439,1.0100201268206117,-0.09813510741196615,0.8481012658227848,0.0,1.005854917138037,True
11484,2026-05-25,medium,Telangana,251,11,966.82,650.82,199,35,169,1,0,0.043824701195219126,0.17587939698492464,0.8492462311557789,144,239.78571428571428,19.74911320863483,0.06323219925364564,0.01922374427972987,966.9714285714286,35.81850485586612,698.3000000000001,36.76461593183634,0.18016303830370675,0.03861526228635594,1.0,0.0,0.5678374312717263,-0.01940749805842651,-0.004227663104251437,0.932006301016755,-0.0042836413187821165,0.8492462311557789,0.0,1.017575215966637,True
11485,2026-05-26,medium,Telangana,227,15,962.44,646.62,149,23,126,1,0,0.06607929515418502,0.15436241610738255,0.8456375838926175,145,242.07142857142858,18.995806361948965,0.059513219984810996,0.01736628335330775,970.0571428571428,33.5879127591504,700.3985714285715,32.647906719832115,0.17867433012581493,0.038328484991580106,1.0,0.0,-0.7934082020133973,0.006566075169374026,-0.226782262767061,0.9232171885803797,-0.024311914018432385,0.8456375838926175,0.0,1.0699321333726763,True
11486,2026-05-27,medium,Telangana,231,18,935.0,730.69,173,25,147,1,0,0.07792207792207792,0.14450867052023122,0.8497109826589595,146,241.28571428571428,19.40035119201784,0.058831008774335614,0.016864802255669453,971.1007142857143,33.067123915843496,699.382857142857,34.15949725548227,0.17726040960700037,0.0388692315908412,1.0,0.0,-0.5301818603132439,0.019091069147742307,-1.0917403756550261,1.0447639551604684,-0.03275173908676915,0.8497109826589595,0.0,1.0126307479771068,True
11487,2026-05-28,medium,Telangana,211,15,924.82,684.24,157,25,133,1,0,0.07109004739336493,0.1592356687898089,0.8471337579617835,147,241.21428571428572,19.438971844560815,0.05854711778847418,0.016475626634389805,969.8935714285715,34.113886549238565,703.8435714285714,33.85604629721492,0.17380435742878628,0.039517950135282094,1.0,0.0,-1.554315009862002,0.01254292960489075,-1.3212675537134742,0.9721478291138149,-0.014568688638977367,0.8471337579617835,0.0,0.9797650774849472,True
11488,2026-05-29,medium,Telangana,240,16,923.24,670.5,182,34,154,1,0,0.06666666666666667,0.18681318681318682,0.8461538461538461,148,237.28571428571428,19.60152494628372,0.061208222140417004,0.015130907640821027,963.5128571428571,33.54887420524531,703.8157142857143,33.87322762080089,0.17293343581173182,0.039708236158537365,1.0,0.0,0.13847319133200028,0.005458444526249662,-1.2004235044215137,0.9526641511272228,0.013879751001454999,0.8461538461538461,0.0,0.9397953040337147,True
11489,2026-05-30,medium,Telangana,265,18,942.29,659.79,228,43,193,1,0,0.06792452830188679,0.18859649122807018,0.8464912280701754,149,237.35714285714286,19.6100725407875,0.0629814837463146,0.014106626510569395,962.7028571428572,34.42657502761031,701.3164285714286,35.011894376086566,0.17170956569688425,0.03893533663341243,1.0,0.0,1.4096254404649469,0.004943044555572193,-0.5929389469177802,0.9407878856395574,0.016886925531185926,0.8464912280701754,0.0,0.9577690841608988,True
11490,2026-05-31,medium,Telangana,245,19,970.68,746.95,200,37,170,1,0,0.07755102040816327,0.185,0.85,150,238.85714285714286,20.916894691050246,0.06285665497162501,0.014050487605341342,962.6899999999999,34.4347451990412,697.0699999999999,36.2539816380965,0.17321555147350856,0.03916757714357695,1.0,0.0,0.29367921164155864,0.014694365436538251,0.23203308036159018,1.0715566585852212,0.011784448526491437,0.85,0.0,0.9992025518341308,True
11491,2026-06-01,medium,Telangana,248,18,952.88,664.35,162,24,137,1,0,0.07258064516129033,0.14814814814814814,0.845679012345679,151,237.92857142857142,20.280586722336224,0.06313576993987145,0.014317526177997609,961.2628571428571,33.59003593754446,697.2292857142857,36.48361285759554,0.17547453482144898,0.038845890311852,1.0,0.0,0.4966043985471247,0.009444875221418875,-0.24956380393411196,0.9528429364802111,-0.02732638667330084,0.845679012345679,0.0,1.0507355148604023,True
11492,2026-06-02,medium,Telangana,225,14,988.21,638.51,147,25,124,1,0,0.06222222222222222,0.17006802721088435,0.8435374149659864,152,240.42857142857142,19.093753653261334,0.06429595686789118,0.014382259716007635,955.9628571428572,27.75288299052059,693.6557142857143,37.11916024296506,0.1736939080408222,0.03952957563244995,1.0,0.0,-0.8080428662038446,-0.0020737346456689565,1.1619384864685,0.9204998774608234,-0.0036258808299378387,0.8435374149659864,0.0,1.0509011685482275,True
11493,2026-06-03,medium,Telangana,218,14,969.3,664.47,157,31,133,1,0,0.06422018348623854,0.19745222929936307,0.8471337579617835,153,240.71428571428572,18.808461972161457,0.06453872064006672,0.0143112918371742,956.1414285714285,27.966232346316595,687.7321428571429,38.917722120584315,0.17524507795933905,0.0388793663270164,1.0,0.0,-1.2076631118432386,-0.00031853715382818004,0.4705164165706635,0.9661755770778698,0.022207151340024017,0.8471337579617835,0.0,0.9942631058358061,True
11494,2026-06-04,medium,Telangana,228,15,931.53,612.94,153,39,130,1,0,0.06578947368421052,0.2549019607843137,0.8496732026143791,154,238.57142857142858,19.606569878935602,0.06394154480613444,0.01412310222206714,958.7171428571429,27.348497758928985,683.765,38.198459846117686,0.1739916657664364,0.03776605699495416,1.0,0.0,-0.5391778692909482,0.0018479288780760827,-0.9941000451575672,0.8964190913544859,0.0809102950178773,0.8496732026143791,0.0,0.9654690618762475,True
11495,2026-06-05,medium,Telangana,238,12,910.52,635.51,142,26,120,1,0,0.05042016806722689,0.18309859154929578,0.8450704225352113,155,237.21428571428572,19.63583290991082,0.06256791843250807,0.012787294319719013,954.4607142857142,26.54282358879225,680.6892857142857,42.13662347545391,0.17467873304617848,0.039222232456058374,1.0,0.0,0.040014309009408146,-0.012147750365281179,-1.6554649560443988,0.9336271531483318,0.0084198585031173,0.8450704225352113,0.0,0.9428886881461407,True
11496,2026-06-06,medium,Telangana,225,16,1043.46,704.67,188,31,159,1,0,0.07111111111111111,0.16489361702127658,0.8457446808510638,156,239.5,17.465350312503432,0.06374217454271915,0.010512708167086438,951.3764285714286,29.030232943004187,675.89,43.248537369666955,0.17601552089656852,0.039163239419024276,1.0,0.0,-0.8302152399210373,0.007368936568391965,3.1719887198067442,1.0425808933406324,-0.011121903875291939,0.8457446808510638,0.0,0.9519832985386222,True
11497,2026-06-07,medium,Telangana,246,16,923.62,660.09,183,36,155,1,0,0.06504065040650407,0.19672131147540983,0.8469945355191257,157,236.21428571428572,15.272794169969194,0.06460435459309108,0.010592126247236077,953.4228571428572,34.36539346685385,672.1507142857143,37.586953232429,0.1715404285281139,0.036296767863450374,1.0,0.0,0.6407284860131142,0.00043629581341299295,-0.8672345675774868,0.9820565328141754,0.025180882947295924,0.8469945355191257,0.0,0.975103316197964,True
11498,2026-06-08,medium,Telangana,219,15,861.8,600.0,167,27,141,1,0,0.0684931506849315,0.16167664670658682,0.844311377245509,158,235.57142857142858,14.595648907567298,0.06588877079859767,0.009314006588800083,953.2007142857143,34.56070945324909,669.2964285714286,36.814672160211394,0.17926283685230684,0.027801830818628706,1.0,0.0,-1.1353677165279659,0.0026043798863338297,-2.644642304271959,0.8964637705906522,-0.01758619014572002,0.844311377245509,0.0,1.0032342834040833,True
11499,2026-06-09,medium,Telangana,220,13,999.7,687.89,142,25,120,1,0,0.05909090909090909,0.176056338028169,0.8450704225352113,159,233.28571428571428,14.498957901166015,0.0676508029050057,0.006817694008320566,945.6992857142858,41.978529212383975,665.6664285714286,41.03966291793459,0.1782483546895684,0.028191189759821603,1.0,0.0,-0.9163220126769133,-0.008559893814096615,1.2863889063979794,1.0333854472370867,-0.0021920166613993985,0.8450704225352113,0.0,0.9859154929577465,True
11500,2026-06-10,medium,Telangana,234,13,969.42,633.72,140,33,119,1,0,0.05555555555555555,0.2357142857142857,0.85,160,232.78571428571428,14.8488723810603,0.06715163247191455,0.007187414858273398,948.3607142857143,44.241662137414444,668.6142857142858,41.04853013658022,0.17979792054105315,0.027361275351888485,1.0,0.0,0.08177629136570268,-0.011596076916359,0.47600575332987327,0.9478110377539901,0.05591636517323256,0.85,0.0,0.9808734785721592,True
11501,2026-06-11,medium,Telangana,256,21,911.52,667.44,206,33,175,1,0,0.08203125,0.16019417475728157,0.8495145631067961,161,233.0,14.842765655621482,0.06555402373144868,0.007094416404212498,950.8192857142857,44.398182129152985,661.6878571428572,37.82279007293379,0.1863126073406285,0.02911442249690341,1.0,0.0,1.5495764423990002,0.016477226268551318,-0.8851552885648618,1.0086931364918503,-0.026118432583346923,0.8495145631067961,0.0,0.9628040057224607,True
11502,2026-06-12,medium,Telangana,229,16,999.62,638.22,162,35,137,1,0,0.06986899563318777,0.21604938271604937,0.845679012345679,162,236.21428571428572,14.582278873442938,0.06633553820335118,0.008258330958470912,949.8692857142858,45.133492163081925,660.4878571428571,37.315343138132945,0.18638107205259083,0.029046899822339763,1.0,0.0,-0.4947296493845203,0.0035334574298365867,1.102301459544695,0.9662857433304171,0.02966831066345854,0.845679012345679,0.0,1.0019151295232334,True
11503,2026-06-13,medium,Telangana,249,19,908.27,676.98,200,31,170,1,0,0.07630522088353414,0.155,0.85,163,235.42857142857142,14.658755775273844,0.06656427598667412,0.008312379898844504,955.325,46.26904992291334,658.1821428571429,37.64493922031519,0.18846937175993816,0.030111790504292007,1.0,0.0,0.9258240453340967,0.009740944896860018,-1.016986518599283,1.0285602661008948,-0.033469371759938166,0.85,0.0,1.0180016181229774,True
11504,2026-06-14,medium,Telangana,253,16,985.38,658.2,222,40,188,1,0,0.06324110671936758,0.18018018018018017,0.8468468468468469,164,234.28571428571428,12.663870907966102,0.06716289688536321,0.008710128666244927,952.8949999999999,47.87187864899842,659.41,37.98026430823252,0.18606962238650457,0.03141155909697826,1.0,0.0,1.477769779105507,-0.003921790165995628,0.6785821011576236,0.9981650263113997,-0.005889442206324397,0.8468468468468469,0.0,1.0443089430894308,True
11505,2026-06-15,medium,Telangana,238,16,913.27,660.15,174,31,147,1,0,0.06722689075630252,0.1781609195402299,0.8448275862068966,165,234.85714285714286,13.34660511635344,0.06614076019330638,0.00822333957012557,953.9449999999999,48.449697903319205,653.0707142857144,28.45794075048958,0.18572534954223172,0.031450572561881336,1.0,0.0,0.23547989286101173,0.0010861305629961404,-0.8395305184599176,1.0108399987312682,-0.007564430002001826,0.8448275862068966,0.0,1.0375101378751013,True
