merchant_id,date,archetype,home_region,n_transactions,n_failed,avg_amount,amount_std,n_unique_users,n_new_users,n_devices,distinct_regions_seen,label_fraud_spike
M0086,2026-03-22,small,Telangana,62,3,717.54,491.95,48,8,40,1,0
M0086,2026-03-23,small,Telangana,48,0,699.52,650.51,31,5,26,1,0
M0086,2026-03-24,small,Telangana,52,2,686.23,500.77,46,6,39,1,0
M0086,2026-03-25,small,Telangana,41,3,622.51,535.9,35,5,29,1,0
M0086,2026-03-26,small,Telangana,45,2,544.6,435.94,30,4,25,1,0
M0086,2026-03-27,small,Telangana,49,1,770.41,531.4,36,6,30,1,0
M0086,2026-03-28,small,Telangana,47,0,578.83,363.57,29,5,24,1,0
M0086,2026-03-29,small,Telangana,58,0,605.29,473.56,37,6,31,1,0
M0086,2026-03-30,small,Telangana,45,0,612.69,427.55,30,4,25,1,0
M0086,2026-03-31,small,Telangana,56,3,808.73,503.72,36,2,30,1,0
M0086,2026-04-01,small,Telangana,50,1,589.14,350.03,31,4,26,1,0
M0086,2026-04-02,small,Telangana,51,2,684.32,506.54,41,7,34,1,0
M0086,2026-04-03,small,Telangana,50,2,651.07,511.41,41,6,34,1,0
M0086,2026-04-04,small,Telangana,49,0,695.25,457.87,40,7,34,1,0
M0086,2026-04-05,small,Telangana,67,6,716.15,515.81,53,6,45,1,0
M0086,2026-04-06,small,Telangana,47,2,772.58,467.84,37,5,31,1,0
M0086,2026-04-07,small,Telangana,51,1,589.35,436.6,41,5,34,1,0
M0086,2026-04-08,small,Telangana,53,1,703.82,438.74,41,5,34,1,0
M0086,2026-04-09,small,Telangana,59,2,682.31,463.33,43,10,36,1,0
M0086,2026-04-10,small,Telangana,40,1,580.72,399.64,26,5,22,1,0
M0086,2026-04-11,small,Telangana,65,1,717.52,483.91,53,10,45,1,0
M0086,2026-04-12,small,Telangana,73,2,647.98,393.57,44,6,37,1,0
M0086,2026-04-13,small,Telangana,53,4,704.45,596.48,34,4,28,1,0
M0086,2026-04-14,small,Telangana,45,3,667.84,563.34,40,6,34,1,0
M0086,2026-04-15,small,Telangana,42,1,712.22,602.05,25,2,21,1,0
M0086,2026-04-16,small,Telangana,48,2,700.14,463.08,29,4,24,1,0
M0086,2026-04-17,small,Telangana,51,2,643.12,413.29,45,6,38,1,0
M0086,2026-04-18,small,Telangana,59,0,607.95,452.67,47,8,39,1,0
M0086,2026-04-19,small,Telangana,58,3,626.84,376.61,47,7,39,1,0
M0086,2026-04-20,small,Telangana,45,0,740.72,498.05,34,7,28,1,0
M0086,2026-04-21,small,Telangana,44,2,783.4,645.47,38,5,32,1,0
M0086,2026-04-22,small,Telangana,54,0,761.7,574.55,33,5,28,1,0
M0086,2026-04-23,small,Telangana,51,1,598.43,451.03,45,7,38,1,0
M0086,2026-04-24,small,Telangana,62,0,684.24,529.06,46,3,39,1,0
M0086,2026-04-25,small,Telangana,54,2,704.02,542.37,33,5,28,1,0
M0086,2026-04-26,small,Telangana,63,3,736.92,469.08,43,4,36,1,0
M0086,2026-04-27,small,Telangana,59,3,702.92,607.81,45,3,38,1,0
M0086,2026-04-28,small,Telangana,46,1,708.07,607.54,30,7,25,1,0
M0086,2026-04-29,small,Telangana,57,2,601.19,459.27,39,8,33,1,0
M0086,2026-04-30,small,Telangana,83,15,650.48,378.9,56,4,47,1,1
M0086,2026-05-01,small,Telangana,78,14,647.28,455.11,50,7,42,1,1
M0086,2026-05-02,small,Telangana,60,2,584.51,471.93,50,7,42,1,0
M0086,2026-05-03,small,Telangana,69,3,725.13,425.66,48,8,40,1,0
M0086,2026-05-04,small,Telangana,56,2,641.71,577.32,35,3,29,1,0
M0086,2026-05-05,small,Telangana,51,2,706.3,510.61,39,3,33,1,0
M0086,2026-05-06,small,Telangana,67,1,634.14,461.72,59,10,50,1,0
M0086,2026-05-07,small,Telangana,51,0,620.3,468.53,34,6,28,1,0
M0086,2026-05-08,small,Telangana,54,3,660.31,451.93,34,3,28,1,0
M0086,2026-05-09,small,Telangana,74,1,626.25,450.78,63,8,53,1,0
M0086,2026-05-10,small,Telangana,62,2,649.2,506.25,52,10,44,1,0
M0086,2026-05-11,small,Telangana,58,2,591.81,450.41,46,6,39,1,0
M0086,2026-05-12,small,Telangana,63,20,695.65,535.21,37,6,31,1,1
M0086,2026-05-13,small,Telangana,87,23,657.32,366.38,66,11,56,1,1
M0086,2026-05-14,small,Telangana,50,7,563.47,355.7,44,6,37,1,1
M0086,2026-05-15,small,Telangana,82,14,712.5,500.38,67,6,56,1,1
M0086,2026-05-16,small,Telangana,81,22,655.66,445.93,50,9,42,1,1
M0086,2026-05-17,small,Telangana,56,1,720.48,494.45,37,5,31,1,0
M0086,2026-05-18,small,Telangana,59,2,694.69,428.78,45,4,38,1,0
M0086,2026-05-19,small,Telangana,70,1,633.78,438.13,56,5,47,1,0
M0086,2026-05-20,small,Telangana,65,1,679.76,528.84,48,7,40,1,0
M0086,2026-05-21,small,Telangana,55,2,644.6,436.14,46,8,39,1,0
M0086,2026-05-22,small,Telangana,64,1,651.1,446.17,49,7,41,1,0
M0086,2026-05-23,small,Telangana,43,2,570.62,419.53,29,2,24,1,0
M0086,2026-05-24,small,Telangana,62,0,685.85,479.57,55,8,46,1,0
M0086,2026-05-25,small,Telangana,65,3,689.73,567.64,41,3,34,1,0
M0086,2026-05-26,small,Telangana,58,3,667.76,425.99,40,4,34,1,0
M0086,2026-05-27,small,Telangana,43,0,536.36,352.51,30,6,25,1,0
M0086,2026-05-28,small,Telangana,53,0,709.73,479.55,44,5,37,1,0
M0086,2026-05-29,small,Telangana,48,0,677.53,450.13,31,3,26,1,0
M0086,2026-05-30,small,Telangana,60,0,704.71,504.85,40,10,34,1,0
M0086,2026-05-31,small,Telangana,64,4,648.36,470.75,43,4,36,1,0
M0086,2026-06-01,small,Telangana,49,0,818.01,668.1,29,6,24,1,0
M0086,2026-06-02,small,Telangana,54,1,695.08,414.77,37,3,31,1,0
M0086,2026-06-03,small,Telangana,56,2,669.67,445.28,39,4,33,1,0
M0086,2026-06-04,small,Telangana,49,0,704.27,475.91,31,3,26,1,0
M0086,2026-06-05,small,Telangana,52,0,694.52,441.97,39,8,33,1,0
M0086,2026-06-06,small,Telangana,64,0,616.33,415.37,56,10,47,1,0
M0086,2026-06-07,small,Telangana,71,0,726.42,492.06,59,6,50,1,0
M0086,2026-06-08,small,Telangana,48,1,678.59,554.73,31,2,26,1,0
M0086,2026-06-09,small,Telangana,47,1,785.33,491.65,30,6,25,1,0
M0086,2026-06-10,small,Telangana,55,2,563.55,368.42,33,5,28,1,0
M0086,2026-06-11,small,Telangana,52,1,588.58,479.58,31,1,26,1,0
M0086,2026-06-12,small,Telangana,61,1,705.48,577.15,48,6,40,1,0
M0086,2026-06-13,small,Telangana,64,2,680.65,474.62,54,9,45,1,0
M0086,2026-06-14,small,Telangana,74,1,683.14,566.87,65,8,55,1,0
M0086,2026-06-15,small,Telangana,45,2,669.55,460.14,38,3,32,1,0
M0086,2026-06-16,small,Telangana,70,0,746.23,574.24,60,10,51,1,0
M0086,2026-06-17,small,Telangana,57,1,640.61,442.1,38,4,32,1,0
M0086,2026-06-18,small,Telangana,61,0,635.57,461.28,49,3,41,1,0
M0086,2026-06-19,small,Telangana,52,2,730.28,555.33,37,3,31,1,0
M0086,2026-06-20,small,Telangana,54,4,694.75,450.0,33,3,28,1,0
M0086,2026-06-21,small,Telangana,55,2,705.76,471.37,46,5,39,1,0
M0086,2026-06-22,small,Telangana,45,4,718.95,456.0,38,1,32,1,0
M0086,2026-06-23,small,Telangana,53,1,709.44,418.91,37,4,31,1,0
M0086,2026-06-24,small,Telangana,63,4,698.7,449.71,40,5,34,1,0
M0086,2026-06-25,small,Telangana,61,3,773.19,588.63,43,9,36,1,0
M0086,2026-06-26,small,Telangana,53,1,579.44,353.3,42,4,35,1,0
M0086,2026-06-27,small,Telangana,70,7,648.29,449.64,43,7,36,1,0
M0086,2026-06-28,small,Telangana,75,2,781.28,563.71,49,9,41,1,0
M0086,2026-06-29,small,Telangana,55,1,725.93,582.78,36,5,30,1,0
M0087,2026-01-01,medium,West Bengal,229,7,1566.88,1069.07,157,33,133,1,0
M0087,2026-01-02,medium,West Bengal,230,13,1512.33,1057.86,162,19,137,1,0
M0087,2026-01-03,medium,West Bengal,286,16,1654.37,1187.35,251,38,213,1,0
M0087,2026-01-04,medium,West Bengal,230,8,1599.97,1276.96,141,25,119,1,0
M0087,2026-01-05,medium,West Bengal,210,7,1498.47,1050.86,144,17,122,1,0
M0087,2026-01-06,medium,West Bengal,224,10,1658.23,1164.37,172,20,146,1,0
M0087,2026-01-07,medium,West Bengal,230,10,1681.41,1185.26,194,29,164,1,0
M0087,2026-01-08,medium,West Bengal,250,10,1685.46,1221.33,193,32,164,1,0
M0087,2026-01-09,medium,West Bengal,229,10,1739.27,1373.64,174,26,147,1,0
M0087,2026-01-10,medium,West Bengal,282,11,1581.31,1053.84,204,41,173,1,0
M0087,2026-01-11,medium,West Bengal,269,10,1668.33,1188.39,179,24,152,1,0
M0087,2026-01-12,medium,West Bengal,227,9,1573.92,1112.8,152,25,129,1,0
M0087,2026-01-13,medium,West Bengal,237,10,1617.22,1261.34,163,22,138,1,0
M0087,2026-01-14,medium,West Bengal,218,12,1658.32,1167.66,168,30,142,1,0
M0087,2026-01-15,medium,West Bengal,242,10,1622.68,1193.01,182,29,154,1,0
M0087,2026-01-16,medium,West Bengal,255,8,1678.13,1092.8,222,38,188,1,0
M0087,2026-01-17,medium,West Bengal,273,10,1655.58,1085.16,183,29,155,1,0
M0087,2026-01-18,medium,West Bengal,283,8,1742.24,1213.2,224,40,190,1,0
M0087,2026-01-19,medium,West Bengal,233,8,1696.12,1210.35,200,37,170,1,0
M0087,2026-01-20,medium,West Bengal,226,10,1642.4,1176.96,162,23,137,1,0
M0087,2026-01-21,medium,West Bengal,223,9,1636.39,1198.09,137,24,116,1,0
M0087,2026-01-22,medium,West Bengal,237,14,1638.42,1124.15,206,35,175,1,0
M0087,2026-01-23,medium,West Bengal,247,8,1640.8,1126.69,174,22,147,1,0
M0087,2026-01-24,medium,West Bengal,244,10,1708.65,1183.39,203,37,172,1,0
M0087,2026-01-25,medium,West Bengal,265,8,1599.34,1153.54,199,33,169,1,0
M0087,2026-01-26,medium,West Bengal,223,11,1694.22,1207.36,174,30,147,1,0
M0087,2026-01-27,medium,West Bengal,252,8,1655.44,1207.88,185,26,157,1,0
M0087,2026-01-28,medium,West Bengal,229,9,1700.67,1142.72,190,27,161,1,0
M0087,2026-01-29,medium,West Bengal,226,12,1685.37,1184.24,152,36,129,1,0
M0087,2026-01-30,medium,West Bengal,219,12,1663.31,1282.91,190,28,161,1,0
M0087,2026-01-31,medium,West Bengal,269,13,1691.52,1117.78,227,39,192,1,0
M0087,2026-02-01,medium,West Bengal,249,11,1639.21,1196.88,222,34,188,1,0
M0087,2026-02-02,medium,West Bengal,1138,57,1669.07,1202.77,724,132,615,1,1
M0087,2026-02-03,medium,West Bengal,873,38,1652.72,1150.6,665,110,565,1,1
M0087,2026-02-04,medium,West Bengal,771,24,1666.29,1151.4,504,75,428,1,1
M0087,2026-02-05,medium,West Bengal,715,36,1678.93,1225.21,455,66,386,1,1
M0087,2026-02-06,medium,West Bengal,213,15,1695.73,1211.89,143,16,121,1,0
M0087,2026-02-07,medium,West Bengal,238,11,1616.01,1073.85,159,29,135,1,0
M0087,2026-02-08,medium,West Bengal,265,15,1535.44,1013.17,167,38,141,1,0
M0087,2026-02-09,medium,West Bengal,244,14,1506.87,1046.4,148,21,125,1,0
M0087,2026-02-10,medium,West Bengal,227,17,1850.62,1350.92,160,31,136,1,0
M0087,2026-02-11,medium,West Bengal,234,13,1541.26,1052.15,206,28,175,1,0
M0087,2026-02-12,medium,West Bengal,215,12,1569.29,1180.63,161,32,136,1,0
M0087,2026-02-13,medium,West Bengal,215,11,1581.55,1116.8,174,42,147,1,0
M0087,2026-02-14,medium,West Bengal,270,7,1567.57,1219.71,208,29,176,1,0
M0087,2026-02-15,medium,West Bengal,285,19,1641.05,1119.76,243,39,206,1,0
M0087,2026-02-16,medium,West Bengal,212,6,1737.64,1197.52,185,28,157,1,0
M0087,2026-02-17,medium,West Bengal,226,11,1548.2,1042.33,158,21,134,1,0
M0087,2026-02-18,medium,West Bengal,204,11,1808.02,1439.31,165,28,140,1,0
M0087,2026-02-19,medium,West Bengal,210,11,1637.18,1076.32,167,30,141,1,0
M0087,2026-02-20,medium,West Bengal,227,6,1531.48,988.67,197,28,167,1,0
M0087,2026-02-21,medium,West Bengal,256,12,1691.15,1229.07,182,45,154,1,0
M0087,2026-02-22,medium,West Bengal,289,16,1490.1,988.31,209,33,177,1,0
M0087,2026-02-23,medium,West Bengal,219,11,1505.94,1120.02,153,24,130,1,0
M0087,2026-02-24,medium,West Bengal,219,7,1480.9,939.67,188,33,159,1,0
M0087,2026-02-25,medium,West Bengal,228,12,1658.48,1285.77,194,31,164,1,0
M0087,2026-02-26,medium,West Bengal,227,9,1700.03,1121.02,177,28,150,1,0
M0087,2026-02-27,medium,West Bengal,239,13,1617.13,1132.32,170,23,144,1,0
M0087,2026-02-28,medium,West Bengal,256,14,1536.49,925.97,210,36,178,1,0
M0087,2026-03-01,medium,West Bengal,277,10,1611.88,1093.26,225,31,191,1,0
M0087,2026-03-02,medium,West Bengal,234,10,1611.37,1100.73,198,30,168,1,0
M0087,2026-03-03,medium,West Bengal,229,8,1687.81,1157.16,155,24,131,1,0
M0087,2026-03-04,medium,West Bengal,219,7,1570.19,1109.06,160,21,136,1,0
M0087,2026-03-05,medium,West Bengal,224,14,1705.51,1194.51,188,33,159,1,0
M0087,2026-03-06,medium,West Bengal,236,5,1572.08,1093.78,164,29,139,1,0
M0087,2026-03-07,medium,West Bengal,269,10,1681.6,1326.57,197,23,167,1,0
M0087,2026-03-08,medium,West Bengal,238,6,1616.96,1141.25,144,18,122,1,0
M0087,2026-03-09,medium,West Bengal,209,7,1667.19,1179.95,160,28,136,1,0
M0087,2026-03-10,medium,West Bengal,209,8,1587.46,1055.27,154,34,130,1,0
M0087,2026-03-11,medium,West Bengal,236,15,1655.29,1036.91,155,23,131,1,0
M0087,2026-03-12,medium,West Bengal,217,10,1539.36,1063.7,165,25,140,1,0
M0087,2026-03-13,medium,West Bengal,223,6,1723.25,1232.84,164,30,139,1,0
M0087,2026-03-14,medium,West Bengal,281,20,1707.62,1224.11,241,37,204,1,0
M0087,2026-03-15,medium,West Bengal,244,15,1552.94,1068.77,210,41,178,1,0
M0087,2026-03-16,medium,West Bengal,243,12,1718.33,1225.15,191,24,162,1,0
M0087,2026-03-17,medium,West Bengal,244,12,1682.84,1150.5,196,35,166,1,0
M0087,2026-03-18,medium,West Bengal,218,5,1622.57,1138.8,136,26,115,1,0
M0087,2026-03-19,medium,West Bengal,202,7,1597.5,1240.34,170,24,144,1,0
M0087,2026-03-20,medium,West Bengal,244,12,1607.6,1217.24,207,39,175,1,0
M0087,2026-03-21,medium,West Bengal,251,7,1685.4,1238.74,192,16,163,1,0
M0087,2026-03-22,medium,West Bengal,252,16,1578.97,1090.4,223,29,189,1,0
M0087,2026-03-23,medium,West Bengal,220,11,1660.95,1160.15,174,31,147,1,0
M0087,2026-03-24,medium,West Bengal,229,15,1582.23,1120.38,154,28,130,1,0
M0087,2026-03-25,medium,West Bengal,226,8,1567.58,1132.92,152,25,129,1,0
M0087,2026-03-26,medium,West Bengal,431,23,1618.43,1241.38,273,95,232,2,1
M0087,2026-03-27,medium,West Bengal,483,25,1692.42,1166.2,367,151,311,3,1
M0087,2026-03-28,medium,West Bengal,258,6,1587.38,1151.01,196,38,166,1,0
M0087,2026-03-29,medium,West Bengal,255,9,1685.97,1180.36,229,33,194,1,0
M0087,2026-03-30,medium,West Bengal,238,13,1587.94,1174.75,192,36,163,1,0
M0087,2026-03-31,medium,West Bengal,214,9,1610.67,1229.82,143,29,121,1,0
M0087,2026-04-01,medium,West Bengal,212,9,1560.22,1146.76,181,33,153,1,0
M0087,2026-04-02,medium,West Bengal,218,14,1660.61,1099.02,152,19,129,1,0
M0087,2026-04-03,medium,West Bengal,235,11,1676.87,1209.13,205,41,174,1,0
M0087,2026-04-04,medium,West Bengal,274,15,1560.28,1088.1,226,36,192,1,0
M0087,2026-04-05,medium,West Bengal,289,12,1613.62,1163.28,226,38,192,1,0
M0087,2026-04-06,medium,West Bengal,229,17,1483.96,1011.88,193,31,164,1,0
M0087,2026-04-07,medium,West Bengal,214,9,1483.99,1013.88,147,29,124,1,0
M0087,2026-04-08,medium,West Bengal,737,29,1603.59,1081.6,574,86,487,1,1
M0087,2026-04-09,medium,West Bengal,520,24,1576.44,1107.35,364,69,309,1,1
M0087,2026-04-10,medium,West Bengal,218,5,1615.04,1092.94,171,34,145,1,0
M0087,2026-04-11,medium,West Bengal,268,10,1539.8,1007.07,165,27,140,1,0
M0087,2026-04-12,medium,West Bengal,266,16,1518.83,1098.17,202,38,171,1,0
M0087,2026-04-13,medium,West Bengal,239,7,1588.26,1198.62,174,29,147,1,0
M0087,2026-04-14,medium,West Bengal,241,12,1659.11,1143.15,176,29,149,1,0
M0087,2026-04-15,medium,West Bengal,231,6,1612.76,1073.43,193,35,164,1,0
M0087,2026-04-16,medium,West Bengal,228,6,1583.26,1010.23,147,23,124,1,0
M0087,2026-04-17,medium,West Bengal,229,9,1662.49,1137.0,182,24,154,1,0
M0087,2026-04-18,medium,West Bengal,272,13,1743.24,1151.64,181,26,153,1,0
M0087,2026-04-19,medium,West Bengal,265,16,1610.43,1163.69,225,35,191,1,0
M0087,2026-04-20,medium,West Bengal,202,13,1436.37,1008.3,179,29,152,1,0
M0087,2026-04-21,medium,West Bengal,232,7,1581.53,1176.5,181,22,153,1,0
M0087,2026-04-22,medium,West Bengal,231,8,1753.77,1257.12,191,28,162,1,0
M0087,2026-04-23,medium,West Bengal,263,13,1675.59,1228.99,186,27,158,1,0
M0087,2026-04-24,medium,West Bengal,219,10,1826.89,1200.89,145,29,123,1,0
M0087,2026-04-25,medium,West Bengal,266,9,1733.82,1150.25,185,31,157,1,0
M0087,2026-04-26,medium,West Bengal,233,13,1607.11,1105.13,191,38,162,1,0
M0087,2026-04-27,medium,West Bengal,223,9,1596.59,1168.19,135,18,114,1,0
M0087,2026-04-28,medium,West Bengal,247,13,1619.48,1122.89,188,30,159,1,0
M0087,2026-04-29,medium,West Bengal,220,10,1580.72,1032.67,191,31,162,1,0
M0087,2026-04-30,medium,West Bengal,230,12,1609.6,1118.14,193,32,164,1,0
M0087,2026-05-01,medium,West Bengal,242,9,1561.32,1167.49,175,25,148,1,0
M0087,2026-05-02,medium,West Bengal,262,3,1600.59,1136.62,180,30,153,1,0
M0087,2026-05-03,medium,West Bengal,254,10,1611.9,1108.54,173,30,147,1,0
M0087,2026-05-04,medium,West Bengal,225,14,1679.53,1104.19,144,21,122,1,0
M0087,2026-05-05,medium,West Bengal,240,13,1583.14,1070.16,164,27,139,1,0
M0087,2026-05-06,medium,West Bengal,225,12,1462.88,1122.54,154,26,130,1,0
M0087,2026-05-07,medium,West Bengal,211,13,1554.67,1109.25,141,17,119,1,0
M0087,2026-05-08,medium,West Bengal,213,9,1590.6,1038.68,145,24,123,1,0
M0087,2026-05-09,medium,West Bengal,231,12,1725.77,1196.6,202,39,171,1,0
M0087,2026-05-10,medium,West Bengal,243,14,1617.81,1161.16,161,23,136,1,0
M0087,2026-05-11,medium,West Bengal,240,11,1657.72,1128.54,177,26,150,1,0
M0087,2026-05-12,medium,West Bengal,221,8,1630.48,1040.06,171,28,145,1,0
M0087,2026-05-13,medium,West Bengal,215,13,1642.97,1247.75,176,31,149,1,0
M0087,2026-05-14,medium,West Bengal,231,11,1624.41,1065.47,173,35,147,1,0
M0087,2026-05-15,medium,West Bengal,199,6,1705.99,1255.8,121,24,102,1,0
M0087,2026-05-16,medium,West Bengal,261,16,1491.47,1041.14,234,42,198,1,0
M0087,2026-05-17,medium,West Bengal,266,13,1655.69,1102.48,217,37,184,1,0
M0087,2026-05-18,medium,West Bengal,217,12,1687.11,1185.49,140,21,119,1,0
M0087,2026-05-19,medium,West Bengal,207,11,1552.39,972.43,153,24,130,1,0
M0087,2026-05-20,medium,West Bengal,213,3,1532.58,1144.79,131,21,111,1,0
M0087,2026-05-21,medium,West Bengal,254,14,1649.16,1161.96,153,24,130,1,0
M0087,2026-05-22,medium,West Bengal,233,10,1647.3,1128.88,153,22,130,1,0
M0087,2026-05-23,medium,West Bengal,273,7,1672.79,1168.45,197,38,167,1,0
M0087,2026-05-24,medium,West Bengal,255,8,1586.09,1016.94,225,30,191,1,0
M0087,2026-05-25,medium,West Bengal,225,9,1752.36,1292.07,135,19,114,1,0
M0087,2026-05-26,medium,West Bengal,240,5,1543.46,1058.3,199,36,169,1,0
M0087,2026-05-27,medium,West Bengal,234,6,1523.98,1122.63,210,34,178,1,0
M0087,2026-05-28,medium,West Bengal,228,12,1690.78,1155.56,158,31,134,1,0
M0087,2026-05-29,medium,West Bengal,241,17,1675.08,1170.51,189,30,160,1,0
M0087,2026-05-30,medium,West Bengal,237,12,1704.82,1220.32,184,27,156,1,0
M0087,2026-05-31,medium,West Bengal,279,14,1691.36,1065.73,196,43,166,1,0
M0087,2026-06-01,medium,West Bengal,215,7,1528.76,1154.0,134,28,113,1,0
M0087,2026-06-02,medium,West Bengal,205,15,1726.19,1231.68,143,13,121,1,0
M0087,2026-06-03,medium,West Bengal,204,8,1525.64,993.16,145,24,123,1,0
M0087,2026-06-04,medium,West Bengal,208,3,1471.77,1054.22,145,27,123,1,0
M0087,2026-06-05,medium,West Bengal,251,6,1608.4,1137.79,181,27,153,1,0
M0087,2026-06-06,medium,West Bengal,254,14,1635.91,1103.63,165,25,140,1,0
M0087,2026-06-07,medium,West Bengal,250,10,1536.12,1077.63,200,30,170,1,0
M0087,2026-06-08,medium,West Bengal,219,10,1425.18,951.57,136,19,115,1,0
M0087,2026-06-09,medium,West Bengal,227,12,1488.02,1023.97,202,35,171,1,0
M0087,2026-06-10,medium,West Bengal,230,10,1564.77,1202.0,147,21,124,1,0
M0087,2026-06-11,medium,West Bengal,241,9,1885.38,1246.88,144,22,122,1,0
M0087,2026-06-12,medium,West Bengal,200,11,1532.99,1143.56,149,21,126,1,0
M0087,2026-06-13,medium,West Bengal,254,12,1631.3,1138.72,201,30,170,1,0
M0087,2026-06-14,medium,West Bengal,274,11,1747.56,1364.48,170,30,144,1,0
M0087,2026-06-15,medium,West Bengal,236,13,1564.04,1128.6,180,30,153,1,0
M0087,2026-06-16,medium,West Bengal,217,7,1661.72,1159.69,165,18,140,1,0
M0087,2026-06-17,medium,West Bengal,227,8,1566.64,1074.96,140,22,119,1,0
M0087,2026-06-18,medium,West Bengal,219,12,1598.54,1160.25,144,20,122,1,0
M0087,2026-06-19,medium,West Bengal,216,13,1584.93,959.65,183,28,155,1,0
M0087,2026-06-20,medium,West Bengal,259,14,1656.06,1082.53,206,30,175,1,0
M0087,2026-06-21,medium,West Bengal,268,10,1800.17,1295.85,188,28,159,1,0
M0087,2026-06-22,medium,West Bengal,228,6,1513.23,1021.8,179,33,152,1,0
M0087,2026-06-23,medium,West Bengal,212,9,1675.09,1252.53,181,31,153,1,0
M0087,2026-06-24,medium,West Bengal,214,10,1647.88,1177.31,130,22,110,1,0
M0087,2026-06-25,medium,West Bengal,221,12,1528.34,1079.29,142,28,120,1,0
M0087,2026-06-26,medium,West Bengal,219,14,1579.28,1120.19,158,32,134,1,0
M0087,2026-06-27,medium,West Bengal,236,13,1621.6,1094.85,181,31,153,1,0
M0087,2026-06-28,medium,West Bengal,273,12,1621.2,1131.43,182,29,154,1,0
M0087,2026-06-29,medium,West Bengal,219,13,1739.17,1254.74,148,23,125,1,0
M0088,2026-01-01,medium,Karnataka,269,16,1678.22,1176.96,219,46,186,1,0
M0088,2026-01-02,medium,Karnataka,308,16,1708.61,1171.1,241,66,204,1,0
M0088,2026-01-03,medium,Karnataka,295,11,1733.37,1229.49,205,43,174,1,0
M0088,2026-01-04,medium,Karnataka,284,16,1713.79,1186.86,209,37,177,1,0
M0088,2026-01-05,medium,Karnataka,277,12,1668.65,1090.87,222,58,188,1,0
M0088,2026-01-06,medium,Karnataka,264,9,1780.18,1272.49,176,34,149,1,0
M0088,2026-01-07,medium,Karnataka,264,10,1777.86,1195.29,200,35,170,1,0
M0088,2026-01-08,medium,Karnataka,237,15,1652.44,1193.83,206,42,175,1,0
M0088,2026-01-09,medium,Karnataka,276,14,1753.43,1088.41,169,35,143,1,0
M0088,2026-01-10,medium,Karnataka,296,20,1740.98,1339.83,200,36,170,1,0
M0088,2026-01-11,medium,Karnataka,289,18,1762.74,1283.26,244,54,207,1,0
M0088,2026-01-12,medium,Karnataka,275,13,1775.4,1147.34,247,46,209,1,0
M0088,2026-01-13,medium,Karnataka,266,18,1741.27,1313.88,206,42,175,1,0
M0088,2026-01-14,medium,Karnataka,258,21,1608.51,1126.33,186,32,158,1,0
M0088,2026-01-15,medium,Karnataka,293,19,1884.37,1356.74,239,50,203,1,0
M0088,2026-01-16,medium,Karnataka,280,18,1672.53,1151.63,176,38,149,1,0
M0088,2026-01-17,medium,Karnataka,312,14,1696.98,1259.4,243,57,206,1,0
M0088,2026-01-18,medium,Karnataka,300,21,1748.08,1209.92,248,47,210,1,0
M0088,2026-01-19,medium,Karnataka,260,19,1679.11,1209.86,219,36,186,1,0
M0088,2026-01-20,medium,Karnataka,264,20,1795.57,1237.8,170,31,144,1,0
M0088,2026-01-21,medium,Karnataka,252,6,1693.75,1191.28,222,42,188,1,0
M0088,2026-01-22,medium,Karnataka,242,15,1643.69,1137.2,215,38,182,1,0
M0088,2026-01-23,medium,Karnataka,266,13,1731.53,1179.92,230,52,195,1,0
M0088,2026-01-24,medium,Karnataka,308,11,1690.5,1203.29,225,39,191,1,0
M0088,2026-01-25,medium,Karnataka,309,18,1558.41,1104.52,261,52,221,1,0
M0088,2026-01-26,medium,Karnataka,290,17,1611.18,1123.62,183,40,155,1,0
M0088,2026-01-27,medium,Karnataka,255,12,1622.01,1123.51,194,42,164,1,0
M0088,2026-01-28,medium,Karnataka,263,20,1709.47,1221.74,164,38,139,1,0
M0088,2026-01-29,medium,Karnataka,275,13,1718.93,1265.12,167,33,141,1,0
M0088,2026-01-30,medium,Karnataka,271,14,1810.95,1272.05,192,35,163,1,0
M0088,2026-01-31,medium,Karnataka,293,24,1689.19,1203.24,214,47,181,1,0
M0088,2026-02-01,medium,Karnataka,324,32,1769.53,1202.33,260,36,221,1,0
M0088,2026-02-02,medium,Karnataka,254,20,1690.13,1113.19,182,44,154,1,0
M0088,2026-02-03,medium,Karnataka,277,11,1658.32,1214.89,238,58,202,1,0
M0088,2026-02-04,medium,Karnataka,266,9,1727.24,1284.35,228,48,193,1,0
M0088,2026-02-05,medium,Karnataka,271,18,1700.12,1250.62,169,38,143,1,0
M0088,2026-02-06,medium,Karnataka,314,18,1755.27,1233.75,200,34,170,1,0
M0088,2026-02-07,medium,Karnataka,318,16,1771.57,1264.3,235,56,199,1,0
M0088,2026-02-08,medium,Karnataka,301,11,1593.39,1165.18,234,51,198,1,0
M0088,2026-02-09,medium,Karnataka,260,14,1593.07,1048.43,170,34,144,1,0
M0088,2026-02-10,medium,Karnataka,260,16,1721.69,1286.09,180,37,153,1,0
M0088,2026-02-11,medium,Karnataka,272,18,1674.45,1122.99,242,41,205,1,0
M0088,2026-02-12,medium,Karnataka,275,15,1656.08,1132.95,208,38,176,1,0
M0088,2026-02-13,medium,Karnataka,255,7,1760.37,1222.64,165,35,140,1,0
M0088,2026-02-14,medium,Karnataka,345,16,1661.56,1291.66,243,44,206,1,0
